,review_id,title,user_review,Happy,Angry,Surprise,Sad,Fear
699,700,WARMODE,early access reviewthis game fantastic play cs really nice change gunplay amazing especially shots feel satisfying youre looking super realistic game isnt youre looking general shooter ok graphics nice fps one cant go wrong ftp allconsnot many servers russian us onlyno competitive gamemode skrimnot many featuresprossmall downloadgreat gunplayfast load desktop game around secondsits still early alpha game may changed since post,0.33,0.0,0.22,0.0,0.44
700,701,WARMODE,early access reviewplease read reviewthis game call duty path exile diablono paywin aspectsticking rootsstraight basics funonly buyable things cosmetic theyre dirt cheap like usdi havent much fun since codmodern warfare came,0.25,0.0,0.5,0.0,0.25
701,702,WARMODE,early access reviewrecomended nice gameplay repetitive maps laggy hell dont mind repetitive maps lag fun little game also knife rocks,0.67,0.0,0.33,0.0,0.0
702,703,WARMODE,early access reviewthe game bad mb combination cod cs bad optimized lower pcs fps like even worst well try mb,0.0,0.0,0.0,0.75,0.25
703,704,WARMODE,early access reviewwell really bad good eitheri enjoy time playing though however see would get dull pretty fastworth try got nothing lose,0.27,0.0,0.18,0.36,0.18
704,705,WARMODE,early access reviewthe game boringits becuase suck theres fun game run around shoot done counter strike cod combinehackers everywhere dont want listen play yourselfi rather play warface thishorrible game codcs mix,0.17,0.0,0.17,0.17,0.5
705,706,WARMODE,early access revieweasily laggy game ever played ui horrible noninformative gun damage needs major work none makes sense went starting pistol game play right,0.0,0.0,0.12,0.12,0.75
706,707,WARMODE,early access reviewhow make screen normal always upsidedown,0.0,0.0,0.0,1.0,0.0
707,708,WARMODE,early access reviewif dont mind playing hackers find good server without game fantastic funif mind dont playalso play aim head hitting body result deathall custermisables pad real world moneygameplay fast like cod buy weapons like csgoso graphics little dated fun litte fps,0.3,0.1,0.2,0.1,0.3
708,709,WARMODE,early access reviewtldrserver httpswwwyoutubecomwatchvwmzdwdumqfeatureyoutubeguns recoil like bad csgo cloneshot guns op rangeremoved paragraphs since sums well,0.0,0.0,0.0,1.0,0.0
709,710,WARMODE,early access reviewspawns dont change promotes heavy spawn killing find hacker like guns gameplay decent guns balanced cheaphackers servers sometimes rarely servers completely emptyits game would play days straight without playing anything elsebut play occasionaly fun,0.2,0.0,0.2,0.1,0.5
710,711,WARMODE,early access reviewfirst allthe game free said lets move sdo enjoy fpsdid like csdid enjoy codwell perfectthis game blend really versions cs codearn points kills assists purchase better guns match playsimperfect hit detectionsome glitches mediocre graphicsfast paced tons actioni love gamei cant stop playing itso sit yourdownrip bowland install game,0.29,0.07,0.43,0.07,0.14
711,712,WARMODE,early access reviewdont play game dont want cancer dont play game dont want pull kurt cobaindontplaythisgamethis game suffersinternet capabillities horrid hit detection aswell hitboxes better chance trying fit yourin cherrio trying hit somebody gameand repeat prevent untimely demise dont play game,0.1,0.2,0.1,0.1,0.5
712,713,WARMODE,early access reviewwarmode arcadey shooter similar call duty battlefield franchise features selection game modes maps weapons player base decent mostly russian due developers russian game whole built unity warmode brings table pure simplicity low requirements gb space free thing buy masks theyre cosmetic way supporting developers game however full bugs broken mechanics hackers isnt good substitute paid competitive shooters checking costs nothing nothing offer either,0.11,0.0,0.26,0.21,0.42
713,714,WARMODE,early access reviewput cookie access grantedinformation neededmore improvementsfix bug errorsmake coins gun shop armor shopdo gun shopdo armor shopoooooooooooooooooooooooooaccess deniedfromideantodevelopers game warmode,0.0,0.0,0.0,0.0,1.0
714,715,WARMODE,early access reviewgood game things nerfed damage assault rifle cant remember name spray bodyleg level takes full magazines take good game im gonna keep playing,0.25,0.0,0.5,0.0,0.25
715,716,WARMODE,early access reviewthe logic game lie gravity lie animation lie netcode lie everything lie badge free lie game worth try liedont know think cuz would lie,0.2,0.0,0.2,0.2,0.4
716,717,WARMODE,early access reviewi thought game good wrong worstpro good graphics good level designs server browser cons overpowered weaponsany weapons game one shot kill unfair snipers placed assualt riffles class think delvelpors learn weapons classes first making shooterspawn kills also spawn enemys spawngame ripoff counter strikehackers aimbot infiniie health,0.2,0.0,0.53,0.2,0.07
717,718,WARMODE,early access reviewthis could possibly worst fps ive ever played might worse blacklight free play good thing one pay money experience piece ofthat could made high school game sim class,0.17,0.08,0.25,0.25,0.25
718,719,WARMODE,early access reviewfor free game worth maps little small theres many guns thats actually best part game simplicity complaint headshot hitbox probably character model rating edit last couple updates less people playing even hackers point unplayable,0.09,0.0,0.27,0.09,0.55
719,720,WARMODE,early access reviewpretty much ripoff csgo game pretty bad lot problems including lag hit registration things get youre nerve people playing really bad fun rekt noobs,0.2,0.1,0.2,0.3,0.2
720,721,WARMODE,early access reviewgreat game reminds lot csgo great free game graphics gameplay amazing cost game even though early access one best fpss,0.29,0.0,0.43,0.29,0.0
721,722,WARMODE,early access reviewwas kinda fun met moron killed entire map one bulletthis one games bad theyre goodwould definetly recommend minutes intense fps shooter combined consistent rage people running shotguns,0.2,0.0,0.2,0.2,0.4
722,723,WARMODE,early access reviewreview played multiple accounts dont judge low timeprosfast gameplayno pw cosmeticsgood map designcsgo mixed codconscrouching nothingneed much money buy decent weaponsnot noob friendlyslight graphical tears glitchesall around fun free game mess fully sorted hope devs game right,0.2,0.1,0.1,0.2,0.4
723,724,WARMODE,early access reviewits good guys good ther servers working fine find players havent encountered hackers game issues yet warmode little bit counter strike little bit cod given tiny size mb download totally worth,0.38,0.0,0.12,0.12,0.38
724,725,WARMODE,early access reviewits much fun theres sidesthe good side isfull pvp min u suck next ur killing side faster ur teamu become pro hours ur good shootersthe bad side isspawn campers xdhackers spaming chat left rightonly servers always full servers timeand theres moderators checking servers hackersand middle side u fun,0.57,0.0,0.14,0.29,0.0
725,726,WARMODE,early access reviewbuys deagle aims cs headshot level gets one deags gets called hacker buys awp destroys closes gamefun game people getting slalty calling hacker feel like people jsut suck bad game stand still spray expect get headshot lol looking great game pass time ill give,0.43,0.0,0.0,0.14,0.43
726,727,WARMODE,early access reviewwhy would hate gameprosamazing graphicssuicidal thoughtsbroken screen ragingmakes find new interests like tie hangingsman noosebut bad things toobrgarbageautistic csgoyoure hackinggives chance diabeteslike literally positive reviews games meant taken joke,0.25,0.0,0.25,0.25,0.25
727,728,WARMODE,early access reviewbanned reason awesome gamei stopped playing long time come back im banned pay unbanned game warteam guys piece ofwarteam,0.0,0.0,0.2,0.4,0.4
728,729,WARMODE,early access reviewabsolute game encased plated studded owner game remove shameful attempt game steambasically broken game mechanics everyone stands spawn stuck client version walk around alone map russian game russian players,0.0,0.0,0.2,0.4,0.4
729,730,WARMODE,early access reviewjumped first match greeted opposing team players stood didnt move shot wanted shoot still objects would played shoot target dominated match lovingly messaged called noob hacker using ak disgruntled target dummy game terrible player base literally life get killed die moan crapthe game potiential lack team balance proper running jumping realistic physics terrible damage values weapons sniping shotgun fun way ruins whole experience im going ask refund time spent playing piece garbage,0.12,0.04,0.12,0.12,0.58
730,731,WARMODE,early access reviewmy thoughts warmode farprosholyshit alot funthe map designequipment destroys campersthe guns recoil like counterstrike really like call duty feel mix bothreminds crossfire pay win yetbasicly loading one game another secondsno gun way overpowered depending cost get pay ingame moneyone maps makes miss cod best cod imogeneric realistic looking gunsnot exactly nextgen graphics matter fact kind look scetchy feel part games charm belongs prosconsi dont think theres anticheat game flooded cheaters though avoiding easy still annoyinghopefully game mods servers every region except russia pregame lobbing would nice editionsmall maps thought putting pros absolutely love since instant action people dislike dont like small maps dont think game youits alpha hate early stage game even though game fine taste cant help feel like developers dont know want game go kind,0.26,0.0,0.23,0.19,0.32
731,732,WARMODE,early access reviewlearn develop ing game guns weak inaccurate overall dont even respectfully resemble guns rightful stats top learn make ing hack shield every lobby entered aof ing hacks left right aimbot insta headshot hacks invincibilitygodmode hacks honestly ban ing hackers learn guns actually ing work learn develop game doesnt include afest hackers unreliable guns aiming crouching keys shouldnt hold crouch ing sit crouched say learn develop ing game send public without hackshield sort protection game literally bothers without underlying issues game actually decent aside accuracy hackers back back fix issues im sure game much better instead ing breeding ground hackers lag switchers,0.0,0.0,0.27,0.18,0.55
732,733,WARMODE,early access reviewabout gamewarmode free play shooter confrontation two irreconcilable sides represented government military housings armed hirelings try hand virtual battles offscale dynamics hurricane gameplay spirit classical shooters game available wide range maps several modes level system allows player open achievements weapons stickers moremy opinionokay opinion game kind csgo ripoff people gets pssed game clearly reaction game gets banned thank god unforgiven game allreadygameplaythis game sht seriously graphics like csgo instead make looks like legit csgo game gameplay sht cant play game cant even play game mean seriously cant even play game besides csgo better piece crap call game warmodeconclusionoverall like said worst game ever played gameplay fking sht everything sht game litterally look like warteam valvehey guys lets make game sht make like csgo people like hate game want buy csgo hows thatyeah thats great ideaand thats warmode crappy csgo ripoff want make money thats baddest game ever played also lag spikes gameone thingif youre looking way play csgo without money youre brokedont said dont get game piece crapmy reactionfinally reaction heres looks like game bannedoh thank god unforgiven game hate game even enjoy csgookay im donenikolaips please dont hate dont take seriously well know,0.1,0.0,0.21,0.38,0.31
733,734,WARMODE,early access reviewthis game strongly reminds asval gun dont know also reminds yet another csgo ripoff yeah isnt wasting money wasting time,0.0,0.0,0.0,0.0,0.0
734,735,WARMODE,early access reviewwarmodethis quiet good first game warteam game ups downs review would judge game harshly online fps game great rangevariety weapons buy use dangerous enemies find damage weapons much unless get headshots like said warteams first game keep trying speaking developers really keep eye game updatespatchesthere couple good maps map really catches eye one ripped counterstrike developers reading wouldnt recommend rip maps games may get copyright strikes negetive reviews ripped map see made couple mps quiet like themthe last time got onto game multiplayer dead patchesupdates try putting something game make game even entertaining like game modes exampleoverall think developers keep trying updatecreate games keep good work,0.17,0.0,0.29,0.25,0.29
735,736,WARMODE,early access reviewthis game elightened wrote song express feelings game amazing grace sweet sound saved wretch like lost found blind see twas grace taught heart fear grace fears relieved precious grace appear hour first believed many dangers toils snares already come tis grace hath brought safe thus far grace lead home lord promised good word hope secures shield portion long life endures yea flesh heart shall fail mortal life shall cease shall possess within veil life joy peace earth shall soon dissolve like snow sun forbear shine god called forever mine weve ten thousand years bright shining sun weve less days sing gods praise wed first begunthank time,0.07,0.07,0.17,0.4,0.29
736,737,WARMODE,early access reviewthe game really awsome although think stuff like masks badges unlocked bought game kind glitchy people die kind slow wise game good,0.43,0.14,0.29,0.14,0.0
737,738,WARMODE,early access reviewfor size free recommend goodfor opinion make browser game update graphics trying copy cs feels diferent swhitching guns little slow headshot doesnt feel great maybe maybe remove right click thing pmaybe ill play,0.33,0.0,0.17,0.17,0.33
738,739,WARMODE,early access reviewwow warmode team nice work must add maps normal gamemode example tdm ffa would like see game gungames gamemodes bomb csgo also skins weapon website see informations warmodethanks game warmode teambut know early acces game really nice super awesome,0.29,0.0,0.29,0.14,0.29
739,740,WARMODE,early access reviewwelcome reviewto shorten review people skimming review section wondering install notjust dont installheres whypros fastpaced simple shooterconsterrible mean terrible hit detectionlaggy serversbad spellinggrammar menus ex killed playername submachungunsabsolutely gun balance expensive gun always best therefor guns suit different playstyles near firerate mag capacity etciron sights extremely innacurate bullet hits good feet aimhorrible community mainly prepubescents saying realistic csgosounds often bug rip headphone usersvery limited options menufog way much fogso basically bad gamealso gun nerfed ex becomes worse gun catagory,0.06,0.12,0.31,0.19,0.31
740,741,WARMODE,early access reviewi love feel gameits counter strikecall duty wish australian servers lag us horrible right,0.2,0.0,0.0,0.2,0.6
741,742,WARMODE,early access reviewno trash play alliance valiant arms free computer cant run play crossfire free anything stay away combat arms,0.22,0.33,0.0,0.22,0.22
742,743,WARMODE,early access reviewwarmode really fun fp game small size maps small many server issues lagging crashing etc recommend simple fps shooter,0.25,0.0,0.5,0.0,0.25
743,744,WARMODE,early access reviewits fun needs little bit changed like way buy guns able cary bought primary choice battle buy guns,0.33,0.33,0.0,0.0,0.33
744,745,WARMODE,early access reviewwarface game walk around shooting peopleexcept guns get bb guns accurate fox newswhy steam like pre pre pre aplha,0.0,0.5,0.0,0.5,0.0
745,746,WARMODE,early access reviewpositively free multiplayernegatively approaching hang sympekti graphics mediocre single player runsgeneral make errands slave multiplayer,0.5,0.0,0.0,0.5,0.0
746,747,WARMODE,early access reviewthis game based like csgo thats weapons settings even named csgo version still free descent play game instead csgo free bye eonwallhakz u want play csgo warmode text,0.33,0.0,0.0,0.17,0.5
747,748,WARMODE,early access reviewreally fun play really simple concept love mechanics need smoothed bit fps drops also game crashes map switching usually redownload game closing need competitive element game bring hardcore players keep working guys well,0.3,0.0,0.3,0.1,0.3
748,749,WARMODE,early access reviewthis game lot players good thing bad thing either kill everybody everybody kill also big problem spawncamping players camp spawnpoints map wait kill spawn spawn protection much easy learn become good game fast overall,0.17,0.0,0.5,0.17,0.17
749,750,WARMODE,early access reviewthis game free play knock csgo guns csgo even purchase way know play cs know play even knockoff dust aim map almost hilarious game even exists seriously favor play cs kinda funny play really bad csgo actually hilarious dont think youll ever play game twice said cannot recommend unless need something play earn buy csgo,0.19,0.05,0.29,0.05,0.43
750,751,WARMODE,early access reviewthis game basically csgo ripoff csgo isnt good game ripoff cannot good however recommend play computer equipped pentium friends pentium machines around beware hackers though,0.29,0.0,0.14,0.14,0.43
751,752,WARMODE,early access reviewnice game something universal game need mode tdm need dm gg ctf sad add weapon maps need creating room running eu us server working add sounds killing example headshot doubletrpl shutdown finaly adding killstreaksbut game amazing mb computer run thx developer good luck sorry english bad,0.14,0.0,0.14,0.43,0.29
752,753,WARMODE,early access reviewits awsome game servers require u ahuge bandwith cuz dont know servers lag likeno matter like add local servers servers far away people,0.0,0.25,0.0,0.25,0.5
753,754,WARMODE,early access reviewlets start saying game sucksthe menu nothing nice complete eyesore graphics look like done antialiasing even aa turned guns take long actually deal decent ammount damage players also feel crappy shoot due lack characteristic ammount input lag thrown mixthe buy menu horrid look useecosystem team deathmatchnot ecosystem actually works anythingfull year oldsfull hackers hell cant actually believe someone took time everyday life develop hacki doubt hacks countered anytime soon anyway since last time game updated octoberthis game dead put misery,0.06,0.0,0.39,0.17,0.39
754,755,WARMODE,early access reviewing badsuck myyour ing dumbass bad ing game autistics play boring bad game gett ing cancer playing ing bad game suckmy badd learn make game idiots,0.0,0.0,0.0,0.71,0.29
755,756,WARMODE,early access reviewthis game ing joke play couple buds laughs game ing terrible trying much like csgo player hitboxs large knives dont even work guns arent balanced firing shotgun rounds people close take shots get one shoted ak full armor health lets leave give game would fail stabbing people knives,0.22,0.0,0.0,0.11,0.67
756,757,WARMODE,early access reviewi fun playing game easy learning curve fps loving gamers like poor mans csgo game buggy balanced recommended want quick fun play get three kills glock buy ak get kills buy kevlar get kills buy grenade control mid team mates go close enemy spawn point fun,0.33,0.07,0.4,0.0,0.2
757,758,WARMODE,early access reviewthis game getting nerves ing modders invincibility respawned kill game ebola game sucks bad cant even reach heaven download waste time life,0.0,0.0,0.5,0.25,0.25
758,759,WARMODE,early access reviewinstalled game launched game servers filled look servers tried join server loads back main screenumm tries another server thing tries another server thingfinds server finallyback main screen fuxk gamewell least know would great uninstall game,0.14,0.0,0.14,0.0,0.71
759,760,WARMODE,early access reviewthis game getting nerves ing modders invincibility respawned kill game ebola game sucks bad cant even reach heaven download waste time life,0.0,0.0,0.5,0.25,0.25
760,761,WARMODE,early access reviewwarmode fastpaced first person shooter developed warteam players choose two sides ongoing conflict earn frags accumulate points upgrade equipment picking new guns large arsenal take enemies close shotgun hold back pop headshots assortment sniper rifles fight across visually distinct congested maps players forced tight cornersdemanding quick triggerfinger survive match team deathmatch first team burn others lives wins customize avatar assortment cosmetic items masks banners distinguish battlefield,0.09,0.09,0.27,0.36,0.18
761,762,WARMODE,early access reviewgood arcadeish style game small size multiple maps lots weapons howerver bullet drop soon pull trigger bullet flies light speed targetsi cant reccommend current state great potentiala main menu doesnt look like made year old paint would good,0.29,0.0,0.0,0.43,0.29
762,763,WARMODE,early access reviewwarmode fastpaced first person shooter developed warteam players choose two sides ongoing conflict earn frags accumulate points upgrade equipment picking new guns large arsenal take enemies close shotgun hold back pop headshots assortment sniper rifles fight across visually distinct congested maps players forced tight cornersdemanding quick triggerfinger survive match team deathmatch first team burn others lives wins customize avatar assortment cosmetic items masks banners distinguish battlefield,0.09,0.09,0.27,0.36,0.18
763,764,WARMODE,early access reviewi believe game potential ive seen long time problem believe game realeased sorry state shouldve least done bit work steam release overall devs willing stick improve could see concept getting far effort put game c,0.0,0.11,0.0,0.33,0.56
764,765,WARMODE,early access reviewcant assign jump mousewont even bother anything elseuninstallingbyehave nice dayoh wait mins played need post review waitingwtf performing vc first time setup first time second time reallylol installing microsoft vc package step u realactually u cannot assign half keys jump pile,0.11,0.0,0.56,0.11,0.22
765,766,WARMODE,early access reviewthis game garbage like playing counter strike nintendo horrible guns terrible damage polished buggy boring hell play,0.0,0.0,0.14,0.29,0.57
766,767,WARMODE,early access reviewoverall rating game fun play overall extremely optimized riddled hackersprosfuneasy learneasy master gunshigh skill ceiling gunssmall interesting mapsweapons bought inside matchesno toxic players seen farnot pwconssome features translated assists exiting game dont harm gameplay understandingslightly boring sound effectsjoining game late makes harder play less moneythe friggin hackersthings futuremore gamemodesmore mapsmoar gunsprivate matchesanticheat,0.25,0.0,0.0,0.38,0.38
767,768,WARMODE,early access reviewthis game may best say csgo training ground mostly like csgo much harder may bugs like shooting hit hit headshot hitting arm hey fixed dmg realistic terrible early acces hopefully dev wont ditch game like many recommend good dont rage btw filled russians dont spam mics actually nice fun game,0.18,0.18,0.24,0.06,0.35
768,769,WARMODE,early access reviewwhat say cod csgo clone worse cant imagine thinking releasing god forsaken game even beta public full everything cod csgo head glitchers spawncampers spawns preset shoot spawn protection besides seconds invincibility terrible hit boxes hit boxes really wonky aim feet long range gun fights hit gives headshot dont know thinking game know fact adding already added microtransactions cheap way make easy money popularity call duty csgo combined course gain popularity hope people make smart choices investing game increase thelist games made aton money please dont bother game cause plague make game industry go haywire,0.0,0.14,0.21,0.38,0.28
769,770,WARMODE,early access review easy run easy download light harddrive space spas fun charge around made exspensive gun best would spam pkp headshots also dont play much,0.33,0.0,0.17,0.17,0.33
770,771,WARMODE,early access reviewehwith game early access pretty much expected bugsetc dont get wrong enjoy gamebut game needs quite bit improvementfirst offwe need better servers least able see ping server isim annoyed entering server lagging quite hard time time going back smoothetcwhat ever dodont aim sights experimented aiming enemy iron sights right person see bullets flying sky shooting roof building might well shoot hipif get shot head gun pretty muchyoull fall dead every timeso run across hackeraimbotter gonna way exactly even able get enough time even kill thembesides fact game spawn kill element itthough bright sideat least isnt pw get large variety gunsbut need able get plenty enough kills earn money order guns wantas personal favourite asval despite lag spawn kill elementthe game quite fun possibly potential near futureso guess recomend iti atleast lil bit fun game,0.3,0.11,0.3,0.07,0.22
771,772,WARMODE,early access reviewpure garbage players impossible kill instarespawn spot get revenge kill total garbage uninstalling piece good thing didnt pay na servers ru eu,0.2,0.0,0.6,0.0,0.2
772,773,WARMODE,early access reviewthis game really fun hackers make worse voting system garbage keep getting voted play well cant like modders hacker call modder bankick player anyway voting player kick game encouter player anytime please warmode creators fix stop playing negativeshackerscant get ammo mid game voting system brokenpeople getoff start ragingpositivesfreefun somtimeseasy kills making little kids rageoverall dont get,0.14,0.0,0.29,0.29,0.29
773,774,WARMODE,early access reviewwhat expect freefor free game good offer paid content affects game problem riddled bugs,0.33,0.0,0.0,0.11,0.56
774,775,WARMODE,early access reviewdo play game looks fun admins go servers give people viruses computer game seems big phinishing job,0.2,0.0,0.0,0.2,0.6
775,776,WARMODE,early access reviewalthough played minutesi would recommend game first free small mb reason try itit pw thing must pay badges mask pure cosmetics buffs anythinggame like cs aim sight weapons unlcockjust picture csgo skins slightly low graphicif developers reading please add team balance first match mercs players againts player add feature create serveragain try game free small u dont like uninstall,0.14,0.0,0.21,0.43,0.21
776,777,WARMODE,early access reviewby far worst ftp shooter steammy god kms reviewtltr got kills deaths second match got kicked hacking pros sick kewl beats yo jk cons playerbase worse csgos russians,0.0,0.0,0.44,0.33,0.22
777,778,WARMODE,early access reviewnegativesdelayed movementcsgo rip factory dust ii without b sitethe body movement terribleits takes forever get money buy gunsand developers nerve put ingame shop items bought real moneysmall selection gunsbad spawnspoorly optimised positivequick pacedi understand free play see good future game updated regulary typical fps game,0.29,0.14,0.14,0.29,0.14
778,779,WARMODE,early access reviewi idea dev released game state broken period weapons balenced serers extreamly laggy redeaming quality fact even though game features store cant buy anything puts pure free player disatvantage game fun yes mean good game nogameplaythis game makes think counterstrike cod baby somehow god aweful game combat arms also came plays alot like counterstrike get weapons killing players getting points problem lies fact servers laggy cant ever get kill mention aiming seems slightly use aim sights us server part connection server remained crap dont get wrong enjoy matches hard denie game alot flaws quite honestly unexseptable maps feel bland see obvious choke points sections players going highly populated areas place tends action spawn camping another big problem enemy team players bet gonna get spawn camped soundthe game tends glitchy times guns also dont sound amazing music start game nice guns thats fineif guns nice hear communitywith pure online based game adress community community isthere booming havent seen much hacker name calling game late thegame first released somthing saw alotfree paywinthis game feature store dev get alittle cash dollar theres gunsammoor anything would make pay win slight cosmetic gear face pain masks graphicsthe graphics anything new exciteing special worst deal graphics gameplay good final verdictthis game fun work could great current state cant reccomend way would recomend game way host serversgames let others join would atleast help god aweful conection quality current servers final verdict okay,0.15,0.03,0.3,0.27,0.25
779,780,WARMODE,early access reviewright game buggy unpolished etc bit work game could turn real gem happen needs variety servers american russian eg asian australian general europe would recommend game anyone moment like said maybe months polished servers,0.0,0.0,0.29,0.29,0.43
780,781,WARMODE,early access reviewstep buy deaglestep deag casuals step run back spawnstep buy akstep tap casuals run ammostep get called hacksstep tell casuals play counterstrikestep repeatcounterstrike made good free play games love iti love game casual game simply fun play basic core shooter cscod mixbought worth items,0.42,0.08,0.0,0.17,0.33
781,782,WARMODE,early access reviewits early access graphics dingy tons hackers lag absolute crap weapon balanceinsanely low recoilspread even cod morecombat feels shallow uninspiredneeds ton work even fun especially matched people actually speak english live anywhere near statesoverall rating would recommend,0.11,0.0,0.22,0.22,0.44
782,783,WARMODE,early access reviewstep download gamestep best graphics step tried get server step black loading screen step unistall button works finethis game worts game ever played,0.0,0.0,0.4,0.0,0.6
783,784,WARMODE,early access reviewmeh open servers russia theresloads lag anyone also game really damn easy httpprntscrcomojhfg,0.0,0.0,0.5,0.0,0.5
784,785,WARMODE,early access review fun fps game better csgo shotter game made new people fps games everywepon shots stright line tere recoil keep shooting till clipmag runs games primary stronger secondary game every gun op makes better forgot buy something servers full people good game nice graphics game looks like cod intendaed back thenthe thing alot people hate game shotgun sprays long range yes everyone used everyone hated itthis game fun game spray pray spray pray,0.22,0.06,0.17,0.28,0.28
785,786,WARMODE,early access reviewthis game umm best would rate mmy dik best yes play much waw go canceratallxddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddkillme,0.0,0.0,0.33,0.17,0.5
786,787,WARMODE,early access reviewthis game first person shooter havent noticed already say game ripoff csgo lacks depth like planting bombs played game steam friend mine parted sanity played game much changed steam name warmode king wrote review save dark actionsbecause pc game graphics everything game deliver respect resembles potato methamphetamine quite well objects environment low quality textures subpar animations arent horrible take long complete example might go shoot enemy already dead cant see death animation takes long finishthe maps terrible arent detailed static environmental objects also lack complecity far something csgoto honest cant bothered writing review game worth pain regretful gameplay save life slow death game buy csgo,0.07,0.11,0.11,0.14,0.57
787,788,WARMODE,early access reviewthis takes cake worst fps steam open menu screen flips vertically map constanly turns white wait theres gun imbalance worst ever seen pistol overpowered map design proably created preschooler good part game exit button works,0.08,0.15,0.38,0.15,0.23
788,789,WARMODE,early access reviewlets say word means awesomewell game ing awesomenot gonna lie game freeversion csgo go get buy csgo believe worth baby im worth hmm hmm hmm im worth itsorry game good example practise pressing random button apears uninstall button,0.14,0.14,0.14,0.0,0.57
789,790,WARMODE,early access reviewlooking bad reviewnot gemewhat pluses game great atmosphere good maps one seems like dust different textures great physics easy playaim mouse moveement smooth bit hard control intuitive interface donate banges masks charaster mb size game english russian language lot serverswhat minuses bad recoil animation one mode deathmatch bad buy interfacebut ok early accessthis first game made russians revelopers think warteam know make great games like,0.22,0.11,0.17,0.44,0.06
790,791,WARMODE,early access reviewthis game basically unplayable play csgo dpi ingame sensitivity warmode doesnt options csgo hasalso russians csgo especially ones dont speak englishbut best way play game uninstalling thirty killstreak deaths uninstalling im top leaderboard,0.0,0.0,0.22,0.11,0.67
791,792,WARMODE,early access reviewthe superior fps experience ign hackers match ever absolutely broken animations hitboxes completely gamebreaking bugs glitches alli never match played anyone called xxxpuylayerxxx level definitely didnt wallhacks aimbot unlimited money flying around map like call duty worldatingwarabsolutely would recommend anyone angermanagement issues suicidal depression nervous disposition like blin devs,0.09,0.0,0.18,0.09,0.64
792,793,WARMODE,early access reviewdo buy game peice poopalso grammar completely incorrect game absolutely good content warmode ripoff csgo buyplus scope doesnt even work started game playing p change resolution even able read words settings click random stuff eventually got pwell admit scope actually work cant see scope ever get game shouldnt play like csgo fail deleted entire game hours messing resolution mouse sensitivitydont buy,0.06,0.19,0.12,0.06,0.56
793,794,WARMODE,early access reviewthis game awesome create asia servers avoid intense lag eu serverscsgo kids hate game becouse game looks bit like itoverall make get better serverseditthey improved servers rarely lagi never thought mb game gooddefinetly play,0.14,0.0,0.43,0.29,0.14
794,795,WARMODE,early access reviewthis game surprise mb good free play also pay win buy ugly cosmetics help developer think gameplay best good variety weapons bad thing ugly design character skins small maps servers online time ru online maps really looks like csgo choke points maps remember dust much recommend since good game play free get frustrated since fair gamehere think game needs beastbigger mapsup servers hnew skins voice chatclean design hud fonts menusplayer time statsprivate lan serversworkshop,0.2,0.08,0.4,0.16,0.16
795,796,WARMODE,early access reviewi recomend game get game mean yeah understand early accsess game god awful maps small theres customization exept masks buy real money theres horrible lag drops frame rate cheaters sooooooo many cheaters please take advice get game,0.0,0.0,0.14,0.57,0.29
796,797,WARMODE,early access reviewim sorry say possibly one worst games ever made guns look nothing like artwork game copy gun games like csgo every server went hacker aimbot wallhacks something stupidbut looking bit fun game like csgo would say get mean worst happen join server hacker disabled menu cant leave,0.1,0.0,0.3,0.4,0.2
797,798,WARMODE,early access reviewthis game literally masterpiece like piece puzzle everyone needs life complete recommend game absolutely yes many things cause second coming christ game might,0.0,0.12,0.5,0.12,0.25
798,799,WARMODE,early access reviewgame runs like combined cod cs guns doesnt work op needs balance customisations graphics fix frame lagg laggs even beefy pc,0.0,0.0,0.0,0.33,0.67
799,800,WARMODE,early access reviewsending virus pc nowsending virus pc nowsending virus pc nowsending virus pc nowsending virus pc nowsending virus pc nowsending virus pc nowsending virus pc nowsending virus pc nowsending virus pc nowsending virus pc nowsending virus pc nowsending virus pc nowsending virus pc nowsending virus pc nowsending virus pc nowso mant hackers kill everyone crash game sending sending virus pc,0.0,0.0,0.5,0.0,0.5
800,801,WARMODE,early access reviewits great free play fps game really need take care hackers st match team going win lost bceause hacker sent virus made computer freeze im sure others find self situation ctrl alt delete want exit game play game risk,0.17,0.0,0.08,0.17,0.58
801,802,WARMODE,early access reviewthis game really funwhen ist hackers millions wait billlions hackers point time dont recomend thats fixed,0.0,0.0,1.0,0.0,0.0
802,803,WARMODE,early access reviewthis game horrible connectivity issues doesnt mattter nternet game sucks ping lag fixed early access,0.0,0.0,0.0,0.0,1.0
803,804,WARMODE,early access reviewlets frank game better csgo weapon skins ranks gb download super better even kill someone realistic knife isnt isnt america capitalism svens men,0.0,0.0,0.75,0.0,0.25
804,805,WARMODE,early access reviewok dont know game getting much hate awesome free play shooter good counter strike global ofense buts runs beautifully game really fun highly recomend least try game really awesome,0.27,0.0,0.45,0.18,0.09
805,806,WARMODE,early access reviewomgthis game shouldnt even steam beta sectionthis game isnt finished alli hope combination cs call duty look like itthis game could awesome really trash sound bugged footsteps sound like everyone leg legs wood ads also trash click ads hold ads hate hold ads function never use many times wonder hit headshots leg shots okay sort bug crouch someone runs jump idk died many timesthis gameidea goodgameplay badyou dont even know kill people,0.0,0.21,0.26,0.05,0.47
